Store Name,Customer #,Billing Document #,Billing Document Date,PO #,Season Description,Billing Document Type,Billing Document Status,Total,Delivery #
BANNER'S HALLMARK SHOP 60,1000009191,5058115052,10/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$546.34,
BANNER'S HALLMARK SHOP 60,1000009191,5057903506,10/13/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-221.15,
BANNER'S HALLMARK SHOP 60,1000009191,5057903510,10/13/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-30.00,
BANNER'S HALLMARK SHOP 60,1000009191,5057903515,10/13/2025,OMNI-SFS,,Credit Memo,OPEN,$-517.77,
BANNER'S HALLMARK SHOP 60,1000009191,5057903519,10/13/2025,R001895084,,Credit Memo,OPEN,$-829.91,
BANNER'S HALLMARK SHOP 60,1000009191,5057959720,10/13/2025,,CHRISTMAS,Invoice,OPEN,$554.00,4013138491
BANNER'S HALLMARK SHOP 60,1000009191,5057786072,10/10/2025,,HLWN EID(RAMADN),Invoice,OPEN,$9.00,4013069236
BANNER'S HALLMARK SHOP 60,1000009191,5057721606,10/08/2025,,CHRISTMAS,Invoice,OPEN,$124.00,4013077802
BANNER'S HALLMARK SHOP 60,1000009191,5057466023,10/06/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-22.50,
BANNER'S HALLMARK SHOP 60,1000009191,5057466028,10/06/2025,OMNI-SFS,,Credit Memo,OPEN,$-73.44,
BANNER'S HALLMARK SHOP 60,1000009191,5057466031,10/06/2025,R001893966,,Credit Memo,OPEN,$-323.57,
BANNER'S HALLMARK SHOP 60,1000009191,5057525883,10/06/2025,,EVERYDAY,Invoice,OPEN,"$1,406.09",4013058587
BANNER'S HALLMARK SHOP 60,1000009191,5057525885,10/06/2025,,EVERYDAY,Invoice,OPEN,$9.17,4013058587
BANNER'S HALLMARK SHOP 60,1000009191,5057334220,10/03/2025,,EVERYDAY,Invoice,OPEN,$25.29,4013065698
BANNER'S HALLMARK SHOP 60,1000009191,5057266632,10/02/2025,,HLWN EID(RAMADN),Invoice,OPEN,"$26,629.10",4013020632
BANNER'S HALLMARK SHOP 60,1000009191,5057269382,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$2,921.21",4013020636
BANNER'S HALLMARK SHOP 60,1000009191,5057269835,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$5,064.22",4013020635
BANNER'S HALLMARK SHOP 60,1000009191,5057269836,10/02/2025,,EVERYDAY,Invoice,OPEN,$229.00,4013020637
BANNER'S HALLMARK SHOP 60,1000009191,5057269837,10/02/2025,,EVERYDAY,Invoice,OPEN,$144.00,4013020637
BANNER'S HALLMARK SHOP 60,1000009191,5057269838,10/02/2025,,EVERYDAY,Invoice,OPEN,"$5,625.43",4013020637
BANNER'S HALLMARK SHOP 60,1000009191,5057269839,10/02/2025,,CHRISTMAS,Invoice,OPEN,$963.00,4013032089
BANNER'S HALLMARK SHOP 60,1000009191,5057332141,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$5,746.40",4013020634
BANNER'S HALLMARK SHOP 60,1000009191,5057332144,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$1,527.00",4013020639
BANNER'S HALLMARK SHOP 60,1000009191,5057332145,10/02/2025,,CHRISTMAS,Invoice,OPEN,$449.00,4013030523
BANNER'S HALLMARK SHOP 60,1000009191,5057332146,10/02/2025,,EVERYDAY,Invoice,OPEN,$14.05,4013058588
BANNER'S HALLMARK SHOP 60,1000009191,5057198515,10/01/2025,,HLWN EID(RAMADN),Invoice,OPEN,"$2,491.60",4013020629
BANNER'S HALLMARK SHOP 60,1000009191,5057198518,10/01/2025,,THANKSGIVING,Invoice,OPEN,$285.57,4013020629
BANNER'S HALLMARK SHOP 60,1000009191,5057198521,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$3,743.65",4013020630
BANNER'S HALLMARK SHOP 60,1000009191,5057198524,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$2,292.47",4013022108
BANNER'S HALLMARK SHOP 60,1000009191,5057200090,10/01/2025,,BOSS'S DAY,Invoice,OPEN,$538.50,4013029084
BANNER'S HALLMARK SHOP 60,1000009191,5057200093,10/01/2025,,THANKSGIVING,Invoice,OPEN,$500.50,4013029084
BANNER'S HALLMARK SHOP 60,1000009191,5057264526,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$11,140.92",4013020631
BANNER'S HALLMARK SHOP 60,1000009191,5057266932,10/01/2025,OCT WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 60,1000009191,5057266940,10/01/2025,Oct Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 62,1000011545,5059115160,10/30/2025,,CHRISTMAS,Invoice,OPEN,$19.20,4013213758
BANNER'S HALLMARK SHOP 62,1000011545,5059057723,10/29/2025,,CHRISTMAS,Invoice,OPEN,$39.00,4013270485
BANNER'S HALLMARK SHOP 62,1000011545,5058843247,10/27/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-202.25,
BANNER'S HALLMARK SHOP 62,1000011545,5058843251,10/27/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,047.87",
BANNER'S HALLMARK SHOP 62,1000011545,5058843257,10/27/2025,R001897363,,Credit Memo,OPEN,$-338.35,
BANNER'S HALLMARK SHOP 62,1000011545,5058843265,10/27/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-24.00,
BANNER'S HALLMARK SHOP 62,1000011545,5058908620,10/27/2025,OMNI-GW50,,Credit Memo,OPEN,$-1.92,
BANNER'S HALLMARK SHOP 62,1000011545,5058713706,10/24/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$52.35,
BANNER'S HALLMARK SHOP 62,1000011545,5058634574,10/22/2025,,CHRISTMAS,Invoice,OPEN,$517.20,4013213757
BANNER'S HALLMARK SHOP 62,1000011545,5058376224,10/20/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-74.02,
BANNER'S HALLMARK SHOP 62,1000011545,5058376231,10/20/2025,R001896249,,Credit Memo,OPEN,$-476.81,
BANNER'S HALLMARK SHOP 62,1000011545,5058376236,10/20/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-21.75,
BANNER'S HALLMARK SHOP 62,1000011545,5058376240,10/20/2025,OMNI-SFS,,Credit Memo,OPEN,$-702.70,
BANNER'S HALLMARK SHOP 62,1000011545,5058436393,10/20/2025,VIP KIT,CHRISTMAS,Invoice,OPEN,$315.00,4013159992
BANNER'S HALLMARK SHOP 62,1000011545,5058177087,10/16/2025,10/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 62,1000011545,5058115422,10/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$490.49,
BANNER'S HALLMARK SHOP 62,1000011545,5058174277,10/15/2025,VIP KIT,CHRISTMAS,Invoice,OPEN,$945.00,4013159993
BANNER'S HALLMARK SHOP 62,1000011545,5058025613,10/14/2025,,CHRISTMAS,Invoice,OPEN,$234.00,4013149899
BANNER'S HALLMARK SHOP 62,1000011545,5057903571,10/13/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-174.72,
BANNER'S HALLMARK SHOP 62,1000011545,5057903577,10/13/2025,R001895131,,Credit Memo,OPEN,"$-1,098.67",
BANNER'S HALLMARK SHOP 62,1000011545,5057903587,10/13/2025,OMNI-SFS,,Credit Memo,OPEN,$-651.10,
BANNER'S HALLMARK SHOP 62,1000011545,5057959572,10/13/2025,,CHRISTMAS,Invoice,OPEN,$680.00,4013138461
BANNER'S HALLMARK SHOP 62,1000011545,5057658593,10/08/2025,,CHRISTMAS,Invoice,OPEN,$78.00,4013077801
BANNER'S HALLMARK SHOP 62,1000011545,5057570954,10/07/2025,,HLWN EID(RAMADN),Invoice,OPEN,$10.00,4013069248
BANNER'S HALLMARK SHOP 62,1000011545,5057466114,10/06/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-27.75,
BANNER'S HALLMARK SHOP 62,1000011545,5057466119,10/06/2025,OMNI-SFS,,Credit Memo,OPEN,$-399.00,
BANNER'S HALLMARK SHOP 62,1000011545,5057466127,10/06/2025,R001894013,,Credit Memo,OPEN,$-169.85,
BANNER'S HALLMARK SHOP 62,1000011545,5057466131,10/06/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-1.53,
BANNER'S HALLMARK SHOP 62,1000011545,5057333688,10/03/2025,,CHRISTMAS,Invoice,OPEN,"$4,982.52",4013020334
BANNER'S HALLMARK SHOP 62,1000011545,5057333834,10/03/2025,,CHRISTMAS,Invoice,OPEN,$599.00,4013030527
BANNER'S HALLMARK SHOP 62,1000011545,5057335446,10/03/2025,,EVERYDAY,Invoice,OPEN,$25.29,4013065702
BANNER'S HALLMARK SHOP 62,1000011545,5057268862,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$34,092.10",4013020329
BANNER'S HALLMARK SHOP 62,1000011545,5057268864,10/02/2025,,EVERYDAY,Invoice,OPEN,"$5,654.00",4013020335
BANNER'S HALLMARK SHOP 62,1000011545,5057268866,10/02/2025,,EVERYDAY,Invoice,OPEN,$9.16,4013020335
BANNER'S HALLMARK SHOP 62,1000011545,5057332212,10/02/2025,,EVERYDAY,Invoice,OPEN,$72.54,4013020337
BANNER'S HALLMARK SHOP 62,1000011545,5057332213,10/02/2025,,EVERYDAY,Invoice,OPEN,$144.00,4013020337
BANNER'S HALLMARK SHOP 62,1000011545,5057332215,10/02/2025,,EVERYDAY,Invoice,OPEN,"$5,294.96",4013020337
BANNER'S HALLMARK SHOP 62,1000011545,5057332218,10/02/2025,,HANUKKAH,Invoice,OPEN,"$1,779.00",4013020339
BANNER'S HALLMARK SHOP 62,1000011545,5057332221,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$1,312.00",4013032098
BANNER'S HALLMARK SHOP 62,1000011545,5057198094,10/01/2025,,HLWN EID(RAMADN),Invoice,OPEN,"$2,751.74",4013020330
BANNER'S HALLMARK SHOP 62,1000011545,5057198096,10/01/2025,,THANKSGIVING,Invoice,OPEN,$443.21,4013020330
BANNER'S HALLMARK SHOP 62,1000011545,5057198099,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$4,189.93",4013022077
BANNER'S HALLMARK SHOP 62,1000011545,5057199738,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$3,812.19",4013020331
BANNER'S HALLMARK SHOP 62,1000011545,5057199739,10/01/2025,,EVERYDAY,Invoice,OPEN,$14.06,4013020331
BANNER'S HALLMARK SHOP 62,1000011545,5057199742,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$3,010.21",4013020336
BANNER'S HALLMARK SHOP 62,1000011545,5057199745,10/01/2025,,BOSS'S DAY,Invoice,OPEN,$642.60,4013029107
BANNER'S HALLMARK SHOP 62,1000011545,5057199746,10/01/2025,,THANKSGIVING,Invoice,OPEN,$599.30,4013029107
BANNER'S HALLMARK SHOP 62,1000011545,5057264330,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$11,449.00",4013020332
BANNER'S HALLMARK SHOP 62,1000011545,5057266919,10/01/2025,OCT WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 62,1000011545,5057266926,10/01/2025,Oct Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 64,1000041844,5059115199,10/30/2025,,CHRISTMAS,Invoice,OPEN,$57.60,4013212983
BANNER'S HALLMARK SHOP 64,1000041844,5058844685,10/27/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-40.50,
BANNER'S HALLMARK SHOP 64,1000041844,5058844691,10/27/2025,R001897920,,Credit Memo,OPEN,$-897.58,
BANNER'S HALLMARK SHOP 64,1000041844,5058844700,10/27/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-165.39,
BANNER'S HALLMARK SHOP 64,1000041844,5058844705,10/27/2025,OMNI-SFS,,Credit Memo,PAID,"$-11,563.53",
BANNER'S HALLMARK SHOP 64,1000041844,5058711821,10/24/2025,,CHRISTMAS,Invoice,OPEN,$57.20,4013212982
BANNER'S HALLMARK SHOP 64,1000041844,5058713959,10/24/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$147.08,
BANNER'S HALLMARK SHOP 64,1000041844,5058641606,10/23/2025,,CHRISTMAS,Invoice,OPEN,$62.10,4013212980
BANNER'S HALLMARK SHOP 64,1000041844,5058644626,10/23/2025,VIP KIT,CHRISTMAS,Invoice,OPEN,$495.00,4013160790
BANNER'S HALLMARK SHOP 64,1000041844,5058579871,10/22/2025,liberty filling error,,Credit Memo,PAID,"$-3,479.00",4013020644
BANNER'S HALLMARK SHOP 64,1000041844,5058579872,10/22/2025,liberty filling error,,Credit Memo,OPEN,$-48.00,4013138477
BANNER'S HALLMARK SHOP 64,1000041844,5058579873,10/22/2025,liberty filling error,,Credit Memo,OPEN,$-22.50,4013020647
BANNER'S HALLMARK SHOP 64,1000041844,5058579874,10/22/2025,liberty filling error,,Credit Memo,OPEN,$-22.50,4013031890
BANNER'S HALLMARK SHOP 64,1000041844,5058633374,10/22/2025,,CHRISTMAS,Invoice,OPEN,$793.04,4013212981
BANNER'S HALLMARK SHOP 64,1000041844,5058377267,10/20/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-221.25,
BANNER'S HALLMARK SHOP 64,1000041844,5058377272,10/20/2025,OMNI-SFS,,Credit Memo,PAID,"$-12,944.67",
BANNER'S HALLMARK SHOP 64,1000041844,5058377278,10/20/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-31.16,
BANNER'S HALLMARK SHOP 64,1000041844,5058377281,10/20/2025,R001896810,,Credit Memo,OPEN,"$-1,378.16",
BANNER'S HALLMARK SHOP 64,1000041844,5058177585,10/16/2025,10/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 64,1000041844,5058179054,10/16/2025,VIP KIT,CHRISTMAS,Invoice,OPEN,"$1,485.00",4013160791
BANNER'S HALLMARK SHOP 64,1000041844,5058113965,10/15/2025,,CHRISTMAS,Invoice,OPEN,$808.00,4013149869
BANNER'S HALLMARK SHOP 64,1000041844,5058115330,10/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$1,519.45",
BANNER'S HALLMARK SHOP 64,1000041844,5058173910,10/15/2025,,CHRISTMAS,Invoice,OPEN,$56.20,4013150008
BANNER'S HALLMARK SHOP 64,1000041844,5058026590,10/14/2025,Missing Carton,,Credit Memo,OPEN,$-971.00,
BANNER'S HALLMARK SHOP 64,1000041844,5057904737,10/13/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-365.51,
BANNER'S HALLMARK SHOP 64,1000041844,5057904742,10/13/2025,R001895689,,Credit Memo,OPEN,"$-1,797.81",
BANNER'S HALLMARK SHOP 64,1000041844,5057904748,10/13/2025,OMNI-SFS,,Credit Memo,PAID,"$-5,913.96",
BANNER'S HALLMARK SHOP 64,1000041844,5057959122,10/13/2025,,CHRISTMAS,Invoice,OPEN,"$6,943.73",4013020642
BANNER'S HALLMARK SHOP 64,1000041844,5057959123,10/13/2025,,EVERYDAY,Invoice,OPEN,$14.15,4013020642
BANNER'S HALLMARK SHOP 64,1000041844,5057959592,10/13/2025,,CHRISTMAS,Invoice,OPEN,"$3,419.00",4013138477
BANNER'S HALLMARK SHOP 64,1000041844,5057782727,10/10/2025,,CHRISTMAS,Invoice,OPEN,"$5,977.77",4013020647
BANNER'S HALLMARK SHOP 64,1000041844,5057782728,10/10/2025,,EVERYDAY,Invoice,OPEN,$9.22,4013020647
BANNER'S HALLMARK SHOP 64,1000041844,5057782730,10/10/2025,TECHNO SP 5,CHRISTMAS,Invoice,OPEN,"$1,890.00",4013020652
BANNER'S HALLMARK SHOP 64,1000041844,5057569280,10/07/2025,,CHRISTMAS,Invoice,OPEN,$38.00,4013079055
BANNER'S HALLMARK SHOP 64,1000041844,5057571053,10/07/2025,,THANKSGIVING,Invoice,OPEN,$4.00,4013069172
BANNER'S HALLMARK SHOP 64,1000041844,5057571056,10/07/2025,,HLWN EID(RAMADN),Invoice,OPEN,$15.00,4013069172
BANNER'S HALLMARK SHOP 64,1000041844,5057571058,10/07/2025,,CHRISTMAS,Invoice,OPEN,$384.00,4013077829
BANNER'S HALLMARK SHOP 64,1000041844,5057571059,10/07/2025,,CHRISTMAS,Invoice,OPEN,$30.00,4013079056
BANNER'S HALLMARK SHOP 64,1000041844,5057572312,10/07/2025,,HLWN EID(RAMADN),Invoice,OPEN,"$1,008.90",4013079039
BANNER'S HALLMARK SHOP 64,1000041844,5057467373,10/06/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-19.19,
BANNER'S HALLMARK SHOP 64,1000041844,5057467378,10/06/2025,R001894575,,Credit Memo,OPEN,$-492.28,
BANNER'S HALLMARK SHOP 64,1000041844,5057467386,10/06/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,127.76",
BANNER'S HALLMARK SHOP 64,1000041844,5057333759,10/03/2025,,CHRISTMAS,Invoice,OPEN,"$2,475.00",4013020651
BANNER'S HALLMARK SHOP 64,1000041844,5057333940,10/03/2025,,EVERYDAY,Invoice,OPEN,$25.46,4013065721
BANNER'S HALLMARK SHOP 64,1000041844,5057335507,10/03/2025,,CHRISTMAS,Invoice,OPEN,"$1,506.00",4013030531
BANNER'S HALLMARK SHOP 64,1000041844,5057336340,10/03/2025,,CHRISTMAS,Invoice,OPEN,"$2,142.00",4013031890
BANNER'S HALLMARK SHOP 64,1000041844,1000041844202510-5057316561,10/02/2025,,,SBT-Invoice,OPEN,$3.00,
BANNER'S HALLMARK SHOP 64,1000041844,5057269128,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$90,323.23",4013020644
BANNER'S HALLMARK SHOP 64,1000041844,5057269129,10/02/2025,KPSKMRCHREPL,CHRISTMAS,Invoice,OPEN,$28.99,4013029083
BANNER'S HALLMARK SHOP 64,1000041844,5057269130,10/02/2025,,THANKSGIVING,Invoice,OPEN,$157.64,4013058658
BANNER'S HALLMARK SHOP 64,1000041844,5057270697,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$9,689.47",4013020646
BANNER'S HALLMARK SHOP 64,1000041844,5057270698,10/02/2025,,EVERYDAY,Invoice,OPEN,$329.00,4013020649
BANNER'S HALLMARK SHOP 64,1000041844,5057270699,10/02/2025,,EVERYDAY,Invoice,OPEN,$144.00,4013020649
BANNER'S HALLMARK SHOP 64,1000041844,5057270700,10/02/2025,,EVERYDAY,Invoice,OPEN,"$6,292.24",4013020649
BANNER'S HALLMARK SHOP 64,1000041844,5057332487,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$4,872.00",4013032094
BANNER'S HALLMARK SHOP 64,1000041844,5057198297,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$8,472.82",4013022090
BANNER'S HALLMARK SHOP 64,1000041844,5057198487,10/01/2025,,SWEETEST DAY,Invoice,OPEN,"$1,308.10",4013029115
BANNER'S HALLMARK SHOP 64,1000041844,5057198489,10/01/2025,,THANKSGIVING,Invoice,OPEN,"$1,140.70",4013029115
BANNER'S HALLMARK SHOP 64,1000041844,5057202727,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$19,132.06",4013020643
BANNER'S HALLMARK SHOP 64,1000041844,5057202731,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$4,634.44",4013020648
BANNER'S HALLMARK SHOP 64,1000041844,5057267588,10/01/2025,OCT WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 64,1000041844,5057267596,10/01/2025,Oct Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 68,1000054160,5059113838,10/30/2025,,CHRISTMAS,Invoice,OPEN,$73.00,4013270423
BANNER'S HALLMARK SHOP 68,1000054160,5058845544,10/27/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-22.50,
BANNER'S HALLMARK SHOP 68,1000054160,5058845546,10/27/2025,R001898036,,Credit Memo,OPEN,$-846.17,
BANNER'S HALLMARK SHOP 68,1000054160,5058845550,10/27/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-85.53,
BANNER'S HALLMARK SHOP 68,1000054160,5058845552,10/27/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,780.81",
BANNER'S HALLMARK SHOP 68,1000054160,5058709918,10/24/2025,VIP KIT,CHRISTMAS,Invoice,OPEN,$360.00,4013160891
BANNER'S HALLMARK SHOP 68,1000054160,5058713944,10/24/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$147.08,
BANNER'S HALLMARK SHOP 68,1000054160,5058634158,10/22/2025,,CHRISTMAS,Invoice,OPEN,$482.72,4013213727
BANNER'S HALLMARK SHOP 68,1000054160,5058377428,10/20/2025,R001896926,,Credit Memo,OPEN,$-879.47,
BANNER'S HALLMARK SHOP 68,1000054160,5058377437,10/20/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,385.27",
BANNER'S HALLMARK SHOP 68,1000054160,5058377441,10/20/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-85.51,
BANNER'S HALLMARK SHOP 68,1000054160,5058242092,10/17/2025,VIP KIT,CHRISTMAS,Invoice,OPEN,"$1,080.00",4013160892
BANNER'S HALLMARK SHOP 68,1000054160,5058175936,10/16/2025,,CHRISTMAS,Invoice,OPEN,$56.20,4013150007
BANNER'S HALLMARK SHOP 68,1000054160,5058177651,10/16/2025,10/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 68,1000054160,5058113956,10/15/2025,,CHRISTMAS,Invoice,OPEN,$188.00,4013149871
BANNER'S HALLMARK SHOP 68,1000054160,5058115597,10/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$1,120.12",
BANNER'S HALLMARK SHOP 68,1000054160,5057905477,10/13/2025,OMNI-SFS,,Credit Memo,OPEN,$-287.08,
BANNER'S HALLMARK SHOP 68,1000054160,5057905482,10/13/2025,R001895805,,Credit Memo,OPEN,"$-1,180.44",
BANNER'S HALLMARK SHOP 68,1000054160,5057905491,10/13/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-7.99,
BANNER'S HALLMARK SHOP 68,1000054160,5057959261,10/13/2025,,CHRISTMAS,Invoice,OPEN,$554.00,4013138484
BANNER'S HALLMARK SHOP 68,1000054160,5057782759,10/10/2025,,CHRISTMAS,Invoice,OPEN,"$4,276.15",4013020390
BANNER'S HALLMARK SHOP 68,1000054160,5057782760,10/10/2025,,EVERYDAY,Invoice,OPEN,$14.15,4013020390
BANNER'S HALLMARK SHOP 68,1000054160,5057782761,10/10/2025,,CHRISTMAS,Invoice,OPEN,"$7,038.26",4013020395
BANNER'S HALLMARK SHOP 68,1000054160,5057782762,10/10/2025,,EVERYDAY,Invoice,OPEN,$9.22,4013020395
BANNER'S HALLMARK SHOP 68,1000054160,5057782763,10/10/2025,,CHRISTMAS,Invoice,OPEN,"$3,903.54",4013020396
BANNER'S HALLMARK SHOP 68,1000054160,5057782764,10/10/2025,,EVERYDAY,Invoice,OPEN,$225.46,4013020398
BANNER'S HALLMARK SHOP 68,1000054160,5057782765,10/10/2025,,EVERYDAY,Invoice,OPEN,$15.20,4013020398
BANNER'S HALLMARK SHOP 68,1000054160,5057726238,10/09/2025,,CHRISTMAS,Invoice,OPEN,$26.00,4013128640
BANNER'S HALLMARK SHOP 68,1000054160,5057658756,10/08/2025,,CHRISTMAS,Invoice,OPEN,$52.00,4013084133
BANNER'S HALLMARK SHOP 68,1000054160,5057662086,10/08/2025,HMK+ Memberships - SEPT 2025,,Credit Memo,OPEN,$-20.00,
BANNER'S HALLMARK SHOP 68,1000054160,5057569787,10/07/2025,,CHRISTMAS,Invoice,OPEN,$7.00,4013079053
BANNER'S HALLMARK SHOP 68,1000054160,5057570516,10/07/2025,,THANKSGIVING,Invoice,OPEN,$4.00,4013068543
BANNER'S HALLMARK SHOP 68,1000054160,5057570517,10/07/2025,,HLWN EID(RAMADN),Invoice,OPEN,$15.00,4013068543
BANNER'S HALLMARK SHOP 68,1000054160,5057571073,10/07/2025,,CHRISTMAS,Invoice,OPEN,$49.20,4013079054
BANNER'S HALLMARK SHOP 68,1000054160,5057467505,10/06/2025,OMNI-SFS,,Credit Memo,OPEN,$-176.53,
BANNER'S HALLMARK SHOP 68,1000054160,5057467513,10/06/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-67.64,
BANNER'S HALLMARK SHOP 68,1000054160,5057467521,10/06/2025,R001894691,,Credit Memo,OPEN,$-357.40,
BANNER'S HALLMARK SHOP 68,1000054160,5057333802,10/03/2025,,CHRISTMAS,Invoice,OPEN,"$8,781.45",4013020394
BANNER'S HALLMARK SHOP 68,1000054160,5057333803,10/03/2025,,EVERYDAY,Invoice,OPEN,$316.50,4013020397
BANNER'S HALLMARK SHOP 68,1000054160,5057333804,10/03/2025,,EVERYDAY,Invoice,OPEN,$144.00,4013020397
BANNER'S HALLMARK SHOP 68,1000054160,5057333805,10/03/2025,,EVERYDAY,Invoice,OPEN,"$4,734.71",4013020397
BANNER'S HALLMARK SHOP 68,1000054160,5057336286,10/03/2025,,CHRISTMAS,Invoice,OPEN,$449.00,4013030526
BANNER'S HALLMARK SHOP 68,1000054160,5057336524,10/03/2025,,EVERYDAY,Invoice,OPEN,$25.46,4013065726
BANNER'S HALLMARK SHOP 68,1000054160,5057399468,10/03/2025,,CHRISTMAS,Invoice,OPEN,"$3,483.00",4013031962
BANNER'S HALLMARK SHOP 68,1000054160,5057266681,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$2,312.00",4013020399
BANNER'S HALLMARK SHOP 68,1000054160,5057268685,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$26,897.23",4013020392
BANNER'S HALLMARK SHOP 68,1000054160,5057269210,10/02/2025,,EVERYDAY,Invoice,OPEN,$175.14,4013038920
BANNER'S HALLMARK SHOP 68,1000054160,5057269211,10/02/2025,,EVERYDAY,Invoice,OPEN,$15.20,4013038920
BANNER'S HALLMARK SHOP 68,1000054160,5057269697,10/02/2025,,CHRISTMAS,Invoice,OPEN,$963.00,4013032105
BANNER'S HALLMARK SHOP 68,1000054160,5057198187,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$3,475.66",4013022079
BANNER'S HALLMARK SHOP 68,1000054160,5057199666,10/01/2025,,HLWN EID(RAMADN),Invoice,OPEN,"$3,162.80",4013020389
BANNER'S HALLMARK SHOP 68,1000054160,5057199668,10/01/2025,,THANKSGIVING,Invoice,OPEN,$500.29,4013020389
BANNER'S HALLMARK SHOP 68,1000054160,5057200666,10/01/2025,,THANKSGIVING,Invoice,OPEN,"$1,170.30",4013029116
BANNER'S HALLMARK SHOP 68,1000054160,5057200667,10/01/2025,,HLWN EID(RAMADN),Invoice,OPEN,"$1,325.10",4013029116
BANNER'S HALLMARK SHOP 68,1000054160,5057202589,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$12,750.12",4013020391
BANNER'S HALLMARK SHOP 68,1000054160,5057267637,10/01/2025,OCT WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 68,1000054160,5057267642,10/01/2025,Oct Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 824,1000018832,5059115514,10/30/2025,,CHRISTMAS,Invoice,OPEN,$19.20,4013213725
BANNER'S HALLMARK SHOP 824,1000018832,5058844567,10/27/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-21.58,
BANNER'S HALLMARK SHOP 824,1000018832,5058844576,10/27/2025,R001897900,,Credit Memo,OPEN,$-555.57,
BANNER'S HALLMARK SHOP 824,1000018832,5058844584,10/27/2025,OMNI-SFS,,Credit Memo,OPEN,$-755.48,
