Store Name,Customer #,Billing Document #,Billing Document Date,PO #,Season Description,Billing Document Type,Billing Document Status,Total,Delivery #
BANNERS HALLMARK SHOP 1940,1000116853,5055617332,09/08/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-3.99,
BANNERS HALLMARK SHOP 1940,1000116853,1000116853202510-5055479551,09/04/2025,,,SBT-Invoice,OPEN,$1.50,
BANNERS HALLMARK SHOP 1940,1000116853,1000116853202510-5055397964,09/03/2025,,,SBT-Invoice,OPEN,$6.50,
BANNERS HALLMARK SHOP 1940,1000116853,1000116853202510-5055356797,09/02/2025,,,SBT-Invoice,OPEN,$0.50,
BANNERS HALLMARK SHOP 1940,1000116853,5055877381,09/02/2025,Sept Smartlync Fee,,Debit Memo,OPEN,$60.00,
BANNERS HALLMARK SHOP 1940,1000116853,1000116853202509-5055264983,09/01/2025,,,SBT-Invoice,OPEN,$2.50,
BANNERS HALLMARK SHOP 1940,1000116853,5055179400,09/01/2025,OMNI-SFS,,Credit Memo,OPEN,$-29.96,
BANNERS HALLMARK SHOP 1940,1000116853,5055179404,09/01/2025,R001888928,,Credit Memo,OPEN,$-169.25,
BANNERS HALLMARK SHOP 1940,1000116853,5055179409,09/01/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-34.34,
BANNERS HALLMARK SHOP 1941,1000116772,5057112771,09/30/2025,,EVERYDAY,Invoice,OPEN,$79.20,4013020853
BANNERS HALLMARK SHOP 1941,1000116772,5057113313,09/30/2025,CIJ TECHNO 2,CHRISTMAS,Invoice,OPEN,$420.00,4013020761
BANNERS HALLMARK SHOP 1941,1000116772,5057113314,09/30/2025,,HLWN EID(RAMADN),Invoice,OPEN,$123.74,4013020782
BANNERS HALLMARK SHOP 1941,1000116772,1000116772202510-5057071020,09/29/2025,,,SBT-Invoice,OPEN,$1.00,
BANNERS HALLMARK SHOP 1941,1000116772,1000116772202510-5057071023,09/29/2025,,,SBT-Invoice,OPEN,$3.30,
BANNERS HALLMARK SHOP 1941,1000116772,5057056681,09/29/2025,OMNI-SFS,,Credit Memo,OPEN,$-56.19,
BANNERS HALLMARK SHOP 1941,1000116772,5057056686,09/29/2025,R001893313,,Credit Memo,OPEN,$-192.30,
BANNERS HALLMARK SHOP 1941,1000116772,5057056692,09/29/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-30.65,
BANNERS HALLMARK SHOP 1941,1000116772,5057056695,09/29/2025,OMNI-PEANUTS20-GFT,,Credit Memo,OPEN,$-6.93,
BANNERS HALLMARK SHOP 1941,1000116772,5057077306,09/29/2025,0006065835,EVERYDAY,Invoice,OPEN,$83.73,0006065835
BANNERS HALLMARK SHOP 1941,1000116772,5056634154,09/23/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$100.91,
BANNERS HALLMARK SHOP 1941,1000116772,5056527372,09/22/2025,OMNI-SFS,,Credit Memo,OPEN,$-94.88,
BANNERS HALLMARK SHOP 1941,1000116772,5056527379,09/22/2025,R001892208,,Credit Memo,OPEN,$-129.53,
BANNERS HALLMARK SHOP 1941,1000116772,5056631477,09/22/2025,DEBUT INVITE CRD - 5055877048,,Credit Memo,OPEN,$-60.55,
BANNERS HALLMARK SHOP 1941,1000116772,5056631484,09/22/2025,DEBUT INVITE CRD - 5055943476,,Credit Memo,OPEN,$-60.55,
BANNERS HALLMARK SHOP 1941,1000116772,5056631488,09/22/2025,DEBUT INVITE CRD - 5056131651,,Credit Memo,OPEN,$-60.55,
BANNERS HALLMARK SHOP 1941,1000116772,5056401414,09/19/2025,MIX MATCH,,Credit Memo,OPEN,$-39.09,
BANNERS HALLMARK SHOP 1941,1000116772,5056322071,09/18/2025,09/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNERS HALLMARK SHOP 1941,1000116772,5056066121,09/15/2025,OMNI-SFS,,Credit Memo,OPEN,$-134.98,
BANNERS HALLMARK SHOP 1941,1000116772,5056066126,09/15/2025,R001891116,,Credit Memo,OPEN,$-275.27,
BANNERS HALLMARK SHOP 1941,1000116772,5056131651,09/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$60.55,
BANNERS HALLMARK SHOP 1941,1000116772,1000116772202510-5056099020,09/14/2025,,,SBT-Invoice,OPEN,$3.00,
BANNERS HALLMARK SHOP 1941,1000116772,5055943476,09/12/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$60.55,
BANNERS HALLMARK SHOP 1941,1000116772,5055877048,09/11/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$60.55,
BANNERS HALLMARK SHOP 1941,1000116772,5055810029,09/10/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$60.55,
BANNERS HALLMARK SHOP 1941,1000116772,5055877018,09/10/2025,BDAY CRD CREDIT - 5054839768,,Credit Memo,OPEN,$-100.91,
BANNERS HALLMARK SHOP 1941,1000116772,5055877024,09/10/2025,BDAY CRD CREDIT - 5054933496,,Credit Memo,OPEN,$-100.91,
BANNERS HALLMARK SHOP 1941,1000116772,5055877034,09/10/2025,BDAY CRD CREDIT - 5054993776,,Credit Memo,OPEN,$-100.91,
BANNERS HALLMARK SHOP 1941,1000116772,1000116772202510-5055793563,09/09/2025,,,SBT-Invoice,OPEN,$1.50,
BANNERS HALLMARK SHOP 1941,1000116772,1000116772202510-5055692065,09/08/2025,,,SBT-Invoice,OPEN,$2.00,
BANNERS HALLMARK SHOP 1941,1000116772,5055617496,09/08/2025,R001890012,,Credit Memo,OPEN,$-255.71,
BANNERS HALLMARK SHOP 1941,1000116772,5055617500,09/08/2025,OMNI-SFS,,Credit Memo,OPEN,$-83.20,
BANNERS HALLMARK SHOP 1941,1000116772,5055617502,09/08/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-41.73,
BANNERS HALLMARK SHOP 1941,1000116772,1000116772202510-5055646221,09/07/2025,,,SBT-Invoice,OPEN,$2.50,
BANNERS HALLMARK SHOP 1941,1000116772,1000116772202510-5055518146,09/05/2025,,,SBT-Invoice,OPEN,$1.50,
BANNERS HALLMARK SHOP 1941,1000116772,1000116772202510-5055396862,09/03/2025,,,SBT-Invoice,OPEN,$3.30,
BANNERS HALLMARK SHOP 1941,1000116772,1000116772202510-5055337913,09/02/2025,,,SBT-Invoice,OPEN,$2.00,
BANNERS HALLMARK SHOP 1941,1000116772,5055877044,09/02/2025,Sept Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNERS HALLMARK SHOP 1941,1000116772,5055179383,09/01/2025,R001888917,,Credit Memo,OPEN,$-251.56,
BANNERS HALLMARK SHOP 1941,1000116772,5055179387,09/01/2025,OMNI-SFS,,Credit Memo,OPEN,$-111.22,
BANNERS HALLMARK SHOP 1941,1000116772,5055179390,09/01/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-3.99,
HALLMARK CREATIONS 44,1000013175,5057112774,09/30/2025,,HLWN EID(RAMADN),Invoice,OPEN,$204.74,4013020537
HALLMARK CREATIONS 44,1000013175,5057112775,09/30/2025,CIJ TECHNO 2,CHRISTMAS,Invoice,OPEN,$420.00,4013020740
HALLMARK CREATIONS 44,1000013175,5057115021,09/30/2025,,CHRISTMAS,Invoice,OPEN,$268.18,4013020542
HALLMARK CREATIONS 44,1000013175,5057115022,09/30/2025,,EVERYDAY,Invoice,OPEN,$7.60,4013020542
HALLMARK CREATIONS 44,1000013175,5057054002,09/29/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-47.99,
HALLMARK CREATIONS 44,1000013175,5057054005,09/29/2025,OMNI-SFS,,Credit Memo,OPEN,$-225.95,
HALLMARK CREATIONS 44,1000013175,5057054007,09/29/2025,R001892970,,Credit Memo,OPEN,$-271.55,
HALLMARK CREATIONS 44,1000013175,5057054014,09/29/2025,HMK+ Memberships - AUG 2025,,Credit Memo,OPEN,$-5.00,
HALLMARK CREATIONS 44,1000013175,5057054017,09/29/2025,OMNI-PEANUTS20-GFT,,Credit Memo,OPEN,$-17.64,
HALLMARK CREATIONS 44,1000013175,5057077118,09/29/2025,0006065814,EVERYDAY,Invoice,OPEN,$83.73,0006065814
HALLMARK CREATIONS 44,1000013175,5056633763,09/23/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$252.28,
HALLMARK CREATIONS 44,1000013175,5056525934,09/22/2025,R001891867,,Credit Memo,OPEN,$-158.63,
HALLMARK CREATIONS 44,1000013175,5056525938,09/22/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-5.27,
HALLMARK CREATIONS 44,1000013175,5056525943,09/22/2025,OMNI-SFS,,Credit Memo,OPEN,$-85.08,
HALLMARK CREATIONS 44,1000013175,5056630442,09/22/2025,DEBUT INVITE CRD - 5055875082,,Credit Memo,OPEN,$-100.19,
HALLMARK CREATIONS 44,1000013175,5056630452,09/22/2025,DEBUT INVITE CRD - 5055943172,,Credit Memo,OPEN,$-100.19,
HALLMARK CREATIONS 44,1000013175,5056630458,09/22/2025,DEBUT INVITE CRD - 5056131338,,Credit Memo,OPEN,$-100.19,
HALLMARK CREATIONS 44,1000013175,1000013175202510-5056580659,09/21/2025,,,SBT-Invoice,OPEN,$4.10,
HALLMARK CREATIONS 44,1000013175,5056400778,09/19/2025,MIX MATCH,,Credit Memo,OPEN,$-42.32,
HALLMARK CREATIONS 44,1000013175,1000013175202510-5056387216,09/18/2025,,,SBT-Invoice,OPEN,$6.50,
HALLMARK CREATIONS 44,1000013175,5056321105,09/18/2025,09/2025 GC FEE,,Debit Memo,PAID,$475.00,
HALLMARK CREATIONS 44,1000013175,5056064745,09/15/2025,R001890766,,Credit Memo,OPEN,$-303.61,
HALLMARK CREATIONS 44,1000013175,5056064758,09/15/2025,OMNI-SFS,,Credit Memo,OPEN,$-111.67,
HALLMARK CREATIONS 44,1000013175,5056064766,09/15/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-4.47,
HALLMARK CREATIONS 44,1000013175,5056131338,09/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$100.19,
HALLMARK CREATIONS 44,1000013175,1000013175202510-5056059645,09/13/2025,,,SBT-Invoice,OPEN,$8.05,
HALLMARK CREATIONS 44,1000013175,5055943172,09/12/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$100.19,
HALLMARK CREATIONS 44,1000013175,1000013175202510-5055926149,09/11/2025,,,SBT-Invoice,OPEN,$2.50,
HALLMARK CREATIONS 44,1000013175,5055875082,09/11/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$100.19,
HALLMARK CREATIONS 44,1000013175,1000013175202510-5055864399,09/10/2025,,,SBT-Invoice,OPEN,$3.00,
HALLMARK CREATIONS 44,1000013175,5055809781,09/10/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$100.19,
HALLMARK CREATIONS 44,1000013175,5055875041,09/10/2025,BDAY CRD CREDIT - 5054839050,,Credit Memo,OPEN,$-252.28,
HALLMARK CREATIONS 44,1000013175,5055875049,09/10/2025,BDAY CRD CREDIT - 5054933110,,Credit Memo,OPEN,$-252.28,
HALLMARK CREATIONS 44,1000013175,5055875059,09/10/2025,BDAY CRD CREDIT - 5054993424,,Credit Memo,OPEN,$-252.28,
HALLMARK CREATIONS 44,1000013175,1000013175202510-5055788428,09/09/2025,,,SBT-Invoice,OPEN,$2.50,
HALLMARK CREATIONS 44,1000013175,5055615769,09/08/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-73.25,
HALLMARK CREATIONS 44,1000013175,5055615774,09/08/2025,R001889671,,Credit Memo,OPEN,$-312.13,
HALLMARK CREATIONS 44,1000013175,5055615778,09/08/2025,OMNI-SFS,,Credit Memo,OPEN,$-50.97,
HALLMARK CREATIONS 44,1000013175,1000013175202510-5055360395,09/02/2025,,,SBT-Invoice,OPEN,$5.60,
HALLMARK CREATIONS 44,1000013175,5055875079,09/02/2025,Sept Smartlync Fee,,Debit Memo,OPEN,$30.00,
HALLMARK CREATIONS 44,1000013175,5055177879,09/01/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-26.37,
HALLMARK CREATIONS 44,1000013175,5055177886,09/01/2025,R001888570,,Credit Memo,OPEN,$-402.00,
HALLMARK CREATIONS 44,1000013175,5055177892,09/01/2025,OMNI-SFS,,Credit Memo,OPEN,$-154.42,
HALLMARK CREATIONS 44,1000013175,5055875075,09/01/2025,SEPT WINNG FEE,,Debit Memo,OPEN,$296.00,
HALLMARK CREATIONS 523,1000020145,5057112739,09/30/2025,,HLWN EID(RAMADN),Invoice,OPEN,$164.24,4013020321
HALLMARK CREATIONS 523,1000020145,5057112740,09/30/2025,CIJ TECHNO 2,CHRISTMAS,Invoice,OPEN,$420.00,4013020744
HALLMARK CREATIONS 523,1000020145,5057115026,09/30/2025,,CHRISTMAS,Invoice,OPEN,$252.04,4013020326
HALLMARK CREATIONS 523,1000020145,5057115027,09/30/2025,,EVERYDAY,Invoice,OPEN,$15.20,4013020326
HALLMARK CREATIONS 523,1000020145,1000020145202510-5057079198,09/29/2025,,,SBT-Invoice,OPEN,$2.30,
HALLMARK CREATIONS 523,1000020145,1000020145202510-5057079201,09/29/2025,,,SBT-Invoice,OPEN,$1.00,
HALLMARK CREATIONS 523,1000020145,5057055242,09/29/2025,R001893576,,Credit Memo,OPEN,$-388.13,
HALLMARK CREATIONS 523,1000020145,5057055254,09/29/2025,OMNI-SFS,,Credit Memo,OPEN,$-77.20,
HALLMARK CREATIONS 523,1000020145,5057077322,09/29/2025,0006065819,EVERYDAY,Invoice,OPEN,$83.73,0006065819
HALLMARK CREATIONS 523,1000020145,5056633959,09/23/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$302.74,
HALLMARK CREATIONS 523,1000020145,1000020145202510-5056621132,09/22/2025,,,SBT-Invoice,OPEN,$2.30,
HALLMARK CREATIONS 523,1000020145,5056526701,09/22/2025,OMNI-SFS,,Credit Memo,OPEN,$-234.18,
HALLMARK CREATIONS 523,1000020145,5056526706,09/22/2025,R001892472,,Credit Memo,OPEN,$-271.57,
HALLMARK CREATIONS 523,1000020145,5056630878,09/22/2025,DEBUT INVITE CRD - 5055875976,,Credit Memo,OPEN,$-160.02,
HALLMARK CREATIONS 523,1000020145,5056630883,09/22/2025,DEBUT INVITE CRD - 5055943304,,Credit Memo,OPEN,$-160.02,
HALLMARK CREATIONS 523,1000020145,5056630891,09/22/2025,DEBUT INVITE CRD - 5056131461,,Credit Memo,OPEN,$-160.02,
HALLMARK CREATIONS 523,1000020145,1000020145202510-5056516351,09/20/2025,,,SBT-Invoice,OPEN,$1.50,
HALLMARK CREATIONS 523,1000020145,5056401057,09/19/2025,MIX MATCH,,Credit Memo,OPEN,$-46.24,
HALLMARK CREATIONS 523,1000020145,5056321445,09/18/2025,09/2025 GC FEE,,Debit Memo,PAID,$475.00,
HALLMARK CREATIONS 523,1000020145,5056065193,09/15/2025,R001891379,,Credit Memo,OPEN,$-432.57,
HALLMARK CREATIONS 523,1000020145,5056065201,09/15/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-28.10,
HALLMARK CREATIONS 523,1000020145,5056065205,09/15/2025,OMNI-SFS,,Credit Memo,OPEN,$-123.98,
HALLMARK CREATIONS 523,1000020145,5056131461,09/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$160.02,
HALLMARK CREATIONS 523,1000020145,1000020145202510-5056051467,09/13/2025,,,SBT-Invoice,OPEN,$10.80,
HALLMARK CREATIONS 523,1000020145,5055943304,09/12/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$160.02,
HALLMARK CREATIONS 523,1000020145,5055875976,09/11/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$160.02,
HALLMARK CREATIONS 523,1000020145,5055809813,09/10/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$160.02,
HALLMARK CREATIONS 523,1000020145,5055875945,09/10/2025,BDAY CRD CREDIT - 5054839435,,Credit Memo,OPEN,$-302.74,
HALLMARK CREATIONS 523,1000020145,5055875952,09/10/2025,BDAY CRD CREDIT - 5054933353,,Credit Memo,OPEN,$-302.74,
HALLMARK CREATIONS 523,1000020145,5055875957,09/10/2025,BDAY CRD CREDIT - 5054993580,,Credit Memo,OPEN,$-302.74,
HALLMARK CREATIONS 523,1000020145,5055616518,09/08/2025,OMNI-SFS,,Credit Memo,OPEN,$-188.21,
HALLMARK CREATIONS 523,1000020145,5055616522,09/08/2025,R001890273,,Credit Memo,OPEN,$-463.97,
HALLMARK CREATIONS 523,1000020145,5055875972,09/02/2025,Sept Smartlync Fee,,Debit Memo,OPEN,$30.00,
HALLMARK CREATIONS 523,1000020145,5055178532,09/01/2025,R001889181,,Credit Memo,OPEN,$-601.61,
HALLMARK CREATIONS 523,1000020145,5055178536,09/01/2025,OMNI-SFS,,Credit Memo,OPEN,$-148.73,
HALLMARK CREATIONS 523,1000020145,5055875967,09/01/2025,SEPT WINNG FEE,,Debit Memo,OPEN,$296.00,
LBPO MANAGEMENT LLC ,3000000423,5056735951,09/25/2025,5056735951,,Db/Cr Memos,PAID,$-18.74,
LBPO MANAGEMENT LLC ,3000000423,5056794471,09/25/2025,5056794471,,Db/Cr Memos,PAID,$-18.74,
LBPO MANAGEMENT LLC ,3000000423,5055422196,09/17/2025,5055422196,,Db/Cr Memos,PAID,$-33.78,
LBPO MANAGEMENT LLC ,3000000423,5055490865,09/17/2025,5055490865,,Db/Cr Memos,PAID,$-61.20,
LBPO MANAGEMENT LLC ,3000000423,5055491904,09/17/2025,5055491904,,Db/Cr Memos,PAID,$-61.20,
LBPO MANAGEMENT LLC ,3000000423,5055553131,09/17/2025,5055553131,,Db/Cr Memos,PAID,$-49.34,
